EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursWorked
4170,-0.8095238095238098,0,-1.0,0.0,-0.5,0.0,-0.6,-1.0,0.0,0.75,-1.0,0.03654555028962614,-0.7777777777777778,-0.2857142857142856,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.33333333333333326,-0.0954060564349617
4171,0.6666666666666665,0,1.0,0.0,-0.2857142857142857,0.0,0.20000000000000018,1.0,-0.5,-0.25,0.0,-0.8841495523959979,-0.5555555555555556,-0.7142857142857142,-1.0,0.55,0.0,0.25,-0.6,-0.17647058823529416,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,0.4390055058499658
4172,-0.047619047619047894,0,1.0,0.0,0.9999999999999998,0.0,-0.6,-1.0,-1.0,0.0,1.0,-0.7142706687730385,0.11111111111111116,-0.5714285714285712,-1.0,-0.7,-1.0,-0.85,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,-0.43083275980729496
4173,-0.7142857142857144,0,-1.0,0.0,-1.0,1.0,-0.6,1.0,0.0,0.5,-1.0,-0.11837809373354402,-1.0,-0.2857142857142856,-1.0,-0.75,-0.33333333333333337,-0.8,-0.8666666666666667,-0.6470588235294118,-0.33333333333333326,-1.0,-0.9999999999999999,0.3333333333333335,-0.33333333333333326,-0.6969201651754986
4174,-0.14285714285714302,1,1.0,0.0,-1.0,0.0,-0.6,1.0,-1.0,0.25,1.0,-0.5284886782517114,0.5555555555555554,-0.857142857142857,-0.33333333333333337,-0.5,-0.33333333333333337,-0.75,-1.0,-0.6470588235294118,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.671455609084652
4175,-0.23809523809523814,0,1.0,1.0,0.6428571428571428,0.0,-0.19999999999999996,1.0,0.5,0.5,1.0,-0.8174828857293313,-1.0,-0.9999999999999998,-0.33333333333333337,-0.35,-0.33333333333333337,-0.3999999999999999,-0.7333333333333334,0.2941176470588236,0.3333333333333335,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.8100481761871985
4176,-0.8571428571428572,0,1.0,1.0,-0.9285714285714286,0.0,-0.6,1.0,-0.5,0.0,1.0,0.3426013691416536,-0.7777777777777778,-0.857142857142857,-0.33333333333333337,-1.0,0.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.20517894012388105
4177,-0.23809523809523814,1,1.0,1.0,0.0,-0.5,-0.19999999999999996,-1.0,-0.5,0.5,1.0,-0.21495523959978935,-0.5555555555555556,-0.7142857142857142,-1.0,-0.6,-0.33333333333333337,-0.8,-0.8666666666666667,-0.6470588235294118,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,0.3333333333333335,-0.15502408809359913
4178,0.6666666666666665,0,1.0,1.0,-0.9285714285714286,-1.0,-0.6,1.0,1.0,-0.75,-1.0,-0.7732490784623487,-0.11111111111111116,-0.4285714285714284,-1.0,0.30000000000000004,0.33333333333333326,-0.29999999999999993,-0.4666666666666667,-0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,-0.33333333333333326,0.41956297315898183
4180,0.1428571428571428,0,1.0,0.0,-0.3571428571428572,0.0,1.0,1.0,-0.5,-0.5,0.0,-0.40579252238020014,-1.0,0.2857142857142856,-1.0,-0.5,0.6666666666666665,-0.55,-0.4666666666666667,-0.7647058823529411,-0.33333333333333326,1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.38463523743977923
4181,0.2380952380952377,0,1.0,0.0,-0.8571428571428571,-1.0,-0.6,-1.0,-1.0,0.0,0.0,-0.859294365455503,-0.33333333333333337,-0.4285714285714284,0.33333333333333326,0.20000000000000018,-1.0,0.10000000000000009,-0.33333333333333337,1.0,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.09841706813489326
4182,0.33333333333333304,0,1.0,1.0,-0.9285714285714286,0.0,-0.6,-1.0,-1.0,0.5,1.0,-0.7460768825697737,-0.33333333333333337,-0.7142857142857142,0.33333333333333326,0.10000000000000009,0.0,-0.9,-0.7333333333333334,-0.8823529411764706,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-0.33333333333333326,-0.8286304198210594
4183,-0.2857142857142858,0,1.0,1.0,-0.8571428571428571,0.0,0.20000000000000018,1.0,-1.0,0.0,1.0,-0.6457082675092154,-0.11111111111111116,-0.5714285714285712,-1.0,-0.6499999999999999,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,0.07949070887818355
4184,0.2380952380952377,0,1.0,-1.0,0.7857142857142856,0.0,-0.6,1.0,1.0,-1.0,0.0,-0.6050552922590837,-0.5555555555555556,0.4285714285714288,-1.0,-0.55,-0.33333333333333337,-0.8,-0.8666666666666667,-0.6470588235294118,0.3333333333333335,1.0,1.0,1.0,1.0,-0.7235891259463176
4185,-0.4285714285714288,0,1.0,0.0,-1.0,0.5,1.0,-1.0,-1.0,0.5,1.0,-0.54797261716693,-0.7777777777777778,-0.2857142857142856,-0.33333333333333337,-0.5,0.0,-0.5,-0.8666666666666667,-0.05882352941176472,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.6065898141775632
4186,-2.220446049250313e-16,1,1.0,-1.0,-1.0,0.5,0.20000000000000018,1.0,-1.0,0.75,0.0,-0.7194312796208531,-0.33333333333333337,-0.5714285714285712,-0.33333333333333337,-0.04999999999999993,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,1.0,1.0,1.0,0.43057467309015873
4187,-0.7142857142857144,1,1.0,-1.0,-0.9285714285714286,1.0,-1.0,1.0,0.0,0.75,0.0,-0.6041074249605055,-0.5555555555555556,-0.9999999999999998,-0.33333333333333337,-0.7,-0.33333333333333337,-0.9,-0.7333333333333334,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,1.0,-0.33333333333333326,-0.5518754301445279
4188,0.19047619047619024,0,1.0,1.0,-0.4285714285714286,1.0,1.0,-1.0,-1.0,0.25,-1.0,-0.9720905739863086,-0.7777777777777778,0.1428571428571428,-1.0,-0.7,0.0,-0.75,-0.8666666666666667,-0.5294117647058824,-0.33333333333333326,-1.0,1.0,0.3333333333333335,-0.33333333333333326,0.18590846524432258
4190,-0.1904761904761907,0,1.0,1.0,-0.9285714285714286,0.5,-0.19999999999999996,1.0,0.0,0.0,0.0,-0.004002106371774561,-0.7777777777777778,-0.7142857142857142,-1.0,-0.9,-0.6666666666666667,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,0.1766173434273921
4191,-0.14285714285714302,0,1.0,0.0,0.7142857142857142,-1.0,-0.6,-1.0,0.5,0.75,0.0,0.6848867825171143,1.0,-0.857142857142857,-0.33333333333333337,-0.7,-0.33333333333333337,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,1.0,-0.5630591878871298
4192,-0.2857142857142858,0,0.0,1.0,-0.4285714285714286,-0.5,-0.19999999999999996,1.0,0.5,-0.75,0.0,-0.7998946814112691,-0.5555555555555556,-0.9999999999999998,-1.0,-0.5,-0.33333333333333337,-0.75,-0.8666666666666667,-0.6470588235294118,-0.33333333333333326,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.6740364762560216
4193,-0.1904761904761907,0,1.0,0.0,-0.3571428571428572,-1.0,0.20000000000000018,1.0,-1.0,0.5,-1.0,-0.4991047919957873,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.1486579490708877
4194,-0.5714285714285716,0,1.0,1.0,-0.5,-0.5,-0.19999999999999996,-1.0,0.0,0.5,-1.0,-0.6219062664560295,-0.7777777777777778,-0.4285714285714284,-0.33333333333333337,-0.95,0.0,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,1.0,-0.9999999999999999,0.3333333333333335,-0.22978320715760425
4195,-0.6190476190476191,1,1.0,1.0,-0.7857142857142857,0.0,-0.19999999999999996,1.0,-0.5,-0.25,1.0,-0.8530805687203792,-0.7777777777777778,-0.857142857142857,-1.0,-0.95,1.0,-0.95,-1.0,-0.8823529411764706,0.3333333333333335,-1.0,-0.9999999999999999,0.3333333333333335,-0.33333333333333326,-0.4060564349621467
4196,-0.5714285714285716,0,0.0,1.0,0.6428571428571428,0.0,-0.6,1.0,0.5,-1.0,1.0,-0.7721958925750395,-0.7777777777777778,0.2857142857142856,-0.33333333333333337,-0.55,-0.6666666666666667,-0.55,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,1.0,1.0,0.3333333333333335,0.3333333333333335,-0.5499827942188569
4197,-0.4285714285714288,0,0.0,0.0,-1.0,0.5,0.20000000000000018,1.0,-1.0,0.5,1.0,-0.8921537651395471,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.3999999999999999,0.0,-0.3999999999999999,-0.6,-0.17647058823529416,-0.9999999999999999,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.7661734342739157
4198,0.09523809523809512,1,1.0,1.0,0.357142857142857,0.5,-0.19999999999999996,1.0,-0.5,0.75,0.0,-0.031068983675618833,-0.7777777777777778,-0.7142857142857142,-0.33333333333333337,0.15000000000000013,-0.33333333333333337,0.10000000000000009,1.0,-0.05882352941176472,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.2127494838265651
4199,-0.23809523809523814,0,-1.0,0.0,-0.5714285714285714,-0.5,1.0,-1.0,-1.0,0.5,1.0,-0.19842022116903635,-1.0,-0.7142857142857142,-0.33333333333333337,-0.5,-0.33333333333333337,-0.55,0.06666666666666665,-0.17647058823529416,-0.33333333333333326,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.7394184445973844
4200,-0.09523809523809534,0,1.0,0.0,0.1428571428571428,0.0,-0.6,-1.0,0.0,0.75,0.0,-0.888888888888889,-0.11111111111111116,-0.2857142857142856,-1.0,-0.6,0.0,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,0.13850653819683467
4201,0.33333333333333304,0,0.0,0.0,0.357142857142857,0.0,1.0,1.0,0.0,0.75,1.0,-0.6813059505002633,-0.11111111111111116,-0.5714285714285712,-0.33333333333333337,-0.29999999999999993,-0.33333333333333337,-0.55,-1.0,-0.05882352941176472,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.4038196834136265
4202,-0.1904761904761907,0,1.0,0.0,-0.5,0.5,0.20000000000000018,-1.0,0.0,0.5,0.0,-0.7020537124802528,-0.7777777777777778,-0.2857142857142856,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-1.0,-0.8823529411764706,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,0.32949070887818355
4203,0.4285714285714284,1,1.0,0.0,-0.9285714285714286,0.5,1.0,-1.0,-1.0,0.75,1.0,-0.6227488151658769,1.0,-0.2857142857142856,-1.0,0.15000000000000013,1.0,-0.95,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,0.3333333333333335,0.3333333333333335,0.8491913282863046
4204,-0.523809523809524,1,1.0,0.0,-0.3571428571428572,-1.0,0.20000000000000018,1.0,-1.0,0.75,1.0,-0.8365455502896262,-0.7777777777777778,0.5714285714285716,-0.33333333333333337,-0.9,0.0,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,1.0,0.3333333333333335,0.3333333333333335,-0.33333333333333326,0.267721954576738
4205,0.2380952380952377,0,1.0,0.0,-1.0,-1.0,0.20000000000000018,-1.0,0.0,0.5,-1.0,-0.9416535018430754,0.11111111111111116,-0.857142857142857,0.33333333333333326,-0.55,0.0,-0.8,-0.8666666666666667,-0.6470588235294118,0.3333333333333335,-1.0,-0.33333333333333326,-0.9999999999999999,-0.33333333333333326,0.21963179628355212
4206,-0.1904761904761907,0,-1.0,0.0,-0.7142857142857143,0.5,1.0,-1.0,0.0,0.0,0.0,-0.5904160084254871,-0.5555555555555556,-0.4285714285714284,0.33333333333333326,-0.5,-0.33333333333333337,-0.8,-0.7333333333333334,-0.6470588235294118,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,0.6487439779766007
4207,-0.6190476190476191,0,1.0,0.0,-0.7857142857142857,0.5,-0.6,-1.0,0.0,0.75,0.0,-0.6018957345971564,0.5555555555555554,0.2857142857142856,-0.33333333333333337,-0.75,-0.33333333333333337,-0.9,-1.0,-1.0,0.3333333333333335,1.0,0.3333333333333335,1.0,-0.33333333333333326,-0.04378871300757048
4208,-0.2857142857142858,0,0.0,1.0,0.9999999999999998,0.5,-0.6,-1.0,-1.0,-0.75,1.0,-0.7713533438651923,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.25,-0.33333333333333337,-0.25,0.06666666666666665,0.4117647058823528,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.4943220922229865
4209,-0.1904761904761907,0,0.0,0.0,0.0,0.0,0.20000000000000018,1.0,0.0,0.0,0.0,-0.416535018430753,-0.7777777777777778,0.2857142857142856,-1.0,-0.55,0.0,-0.55,-0.8666666666666667,-0.05882352941176472,0.3333333333333335,1.0,-0.33333333333333326,-0.9999999999999999,-0.33333333333333326,0.0611665519614597
4211,-0.38095238095238115,0,1.0,1.0,-0.3571428571428572,-0.5,-0.6,-1.0,-0.5,0.5,-1.0,0.07793575566087418,-0.33333333333333337,-0.857142857142857,-0.33333333333333337,-0.5,0.0,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,-1.0,1.0,1.0,-0.33333333333333326,-0.38566758430832726
4212,-0.09523809523809534,0,1.0,1.0,-0.7857142857142857,0.0,-0.19999999999999996,1.0,0.5,-0.75,-1.0,0.582201158504476,-0.7777777777777778,-0.7142857142857142,-1.0,-0.6499999999999999,-0.33333333333333337,-0.6499999999999999,-1.0,-0.17647058823529416,0.3333333333333335,-1.0,-0.9999999999999999,0.3333333333333335,1.0,-0.22556779077770095
4213,-0.3333333333333335,0,1.0,0.0,0.4285714285714286,0.0,0.6000000000000001,1.0,-0.5,0.75,0.0,-0.8575039494470774,-0.7777777777777778,-0.9999999999999998,-1.0,-0.55,-0.33333333333333337,-0.55,-0.06666666666666665,-0.05882352941176472,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.6381624225739844
4214,-0.047619047619047894,0,0.0,0.0,0.7142857142857142,0.0,0.20000000000000018,1.0,-0.5,0.0,1.0,0.6133754607688258,-0.7777777777777778,-0.1428571428571428,1.0,-0.5,-0.33333333333333337,-0.5,0.19999999999999996,0.05882352941176472,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,0.3234686854783213
4215,0.5238095238095237,0,1.0,1.0,-0.9285714285714286,0.5,-0.19999999999999996,-1.0,0.5,0.5,-1.0,-0.22411795681937863,0.11111111111111116,-0.5714285714285712,1.0,0.4500000000000002,-0.33333333333333337,0.3500000000000001,0.7333333333333334,-0.05882352941176472,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,-0.33333333333333326,-0.5628011011699927
4216,0.9523809523809521,0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-0.5,1.0,0.6426540284360189,0.5555555555555554,-0.9999999999999998,-1.0,0.40000000000000013,1.0,0.050000000000000044,-0.06666666666666665,0.05882352941176472,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,-0.33333333333333326,-0.7469029593943561
4217,-0.14285714285714302,0,1.0,1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-0.5,0.75,-1.0,-0.1998946814112691,-0.7777777777777778,-0.5714285714285712,0.33333333333333326,-0.1499999999999999,0.0,-0.1499999999999999,0.6000000000000001,-0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,-0.046369580178939884
4218,0.7619047619047619,0,1.0,0.0,-0.5714285714285714,0.0,0.20000000000000018,1.0,0.0,0.5,-1.0,-0.8669826224328594,-0.5555555555555556,-0.1428571428571428,-0.33333333333333337,0.050000000000000044,-0.33333333333333337,-0.75,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.5337233310392286
4219,-0.14285714285714302,0,0.0,0.0,-0.8571428571428571,0.0,-0.6,-1.0,-0.5,-0.5,1.0,-0.8937335439705109,-0.7777777777777778,-0.7142857142857142,-1.0,-0.7,0.6666666666666665,-0.7,-1.0,-0.6470588235294118,0.3333333333333335,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,-0.3223503097040603
4221,-0.1904761904761907,0,0.0,-1.0,-0.4285714285714286,0.0,0.6000000000000001,-1.0,-0.5,1.0,0.0,-0.6761453396524486,-0.11111111111111116,-0.7142857142857142,-0.33333333333333337,-0.75,0.0,-0.85,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,-1.0,-0.33333333333333326,-0.9999999999999999,-0.33333333333333326,0.14831383344803895
4222,-0.14285714285714302,1,1.0,1.0,-0.5714285714285714,-0.5,-0.6,1.0,0.5,-0.5,0.0,0.4114797261716694,-1.0,0.0,1.0,-0.9,-0.33333333333333337,-0.95,-1.0,-1.0,1.0,-1.0,1.0,0.3333333333333335,-0.33333333333333326,-0.5203028217481069
4223,0.9523809523809521,0,0.0,0.0,-0.3571428571428572,0.5,-0.6,1.0,0.0,0.5,1.0,-0.8631911532385467,0.5555555555555554,0.1428571428571428,-0.33333333333333337,0.0,0.33333333333333326,-0.8,-0.8666666666666667,-0.6470588235294118,-0.33333333333333326,-1.0,-0.9999999999999999,0.3333333333333335,-0.33333333333333326,-0.221868547832071
4225,-0.38095238095238115,0,1.0,0.0,-0.8571428571428571,-0.5,0.20000000000000018,-1.0,0.0,0.75,1.0,-0.6549763033175355,-0.7777777777777778,0.4285714285714288,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-0.8666666666666667,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.3233826565726079
4226,-0.3333333333333335,0,1.0,1.0,-0.8571428571428571,0.5,-0.6,1.0,-0.5,0.0,0.0,-0.08309636650868879,-0.7777777777777778,-0.4285714285714284,-0.33333333333333337,-0.5,-0.6666666666666667,-0.5,-1.0,0.05882352941176472,-0.33333333333333326,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,-0.33731933929800384
4228,-0.38095238095238115,0,1.0,0.0,0.857142857142857,0.0,0.20000000000000018,-1.0,-0.5,0.25,1.0,-0.881727224855187,-0.7777777777777778,0.0,-1.0,-0.44999999999999996,0.0,-0.44999999999999996,-0.8666666666666667,-0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.803509979353062
4229,-0.1904761904761907,0,1.0,0.0,-0.9285714285714286,0.5,0.20000000000000018,1.0,-0.5,-1.0,1.0,-0.040021063717746275,-1.0,-0.5714285714285712,-0.33333333333333337,-0.19999999999999996,-0.33333333333333337,-0.25,-0.7333333333333334,-0.05882352941176472,1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,0.03449759119064044
4231,-0.09523809523809534,0,1.0,0.0,-1.0,0.0,-0.6,-1.0,0.0,0.75,1.0,-0.5578725645076357,-0.11111111111111116,-0.1428571428571428,1.0,-0.19999999999999996,0.0,-0.75,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,-0.9999999999999999,0.3333333333333335,1.0,0.7583448038540959
4232,0.33333333333333304,0,1.0,0.0,-0.4285714285714286,0.0,0.20000000000000018,1.0,0.0,-0.25,-1.0,0.624855186940495,0.7777777777777777,-0.4285714285714284,-0.33333333333333337,-0.19999999999999996,-1.0,-0.8,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,0.10581555402615317
4233,-0.4285714285714288,0,1.0,1.0,0.2142857142857142,0.0,-0.6,1.0,0.5,-0.75,0.0,-0.8644549763033176,-0.7777777777777778,0.0,-0.33333333333333337,-0.5,-0.33333333333333337,-0.5,-0.6,-1.0,0.3333333333333335,-1.0,1.0,1.0,-0.33333333333333326,-0.22668616655196105
4234,-0.1904761904761907,0,1.0,0.0,0.357142857142857,0.5,-0.6,-1.0,0.0,-0.75,1.0,-0.6777251184834123,-0.7777777777777778,-0.7142857142857142,-1.0,-0.7,0.6666666666666665,-0.7,-1.0,-0.5294117647058824,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.542842395044735
4235,0.7619047619047619,0,1.0,0.0,-0.9285714285714286,0.0,-0.6,-1.0,-0.5,-0.5,0.0,-0.3225908372827804,-0.33333333333333337,-0.857142857142857,-0.33333333333333337,0.20000000000000018,0.33333333333333326,-0.95,-0.8666666666666667,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,0.0974707501720582
4236,-0.047619047619047894,0,-1.0,1.0,-0.2857142857142857,-1.0,-0.19999999999999996,1.0,-0.5,-0.5,-1.0,-0.8503422854133755,0.5555555555555554,-0.7142857142857142,0.33333333333333326,-0.1499999999999999,-0.33333333333333337,-0.35,-0.8666666666666667,0.05882352941176472,1.0,-1.0,-0.33333333333333326,1.0,0.3333333333333335,-0.08706125258086672
4237,-0.23809523809523814,0,1.0,0.0,-0.5,-0.5,0.20000000000000018,1.0,-1.0,0.5,0.0,-0.48720379146919435,-0.7777777777777778,-0.5714285714285712,-1.0,-0.75,-0.6666666666666667,-0.75,-0.8666666666666667,-0.6470588235294118,0.3333333333333335,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.6290433585684787
4238,0.8095238095238093,0,1.0,-1.0,-0.9285714285714286,-1.0,0.20000000000000018,1.0,-0.5,0.75,1.0,-0.8278041074249605,-0.11111111111111116,-0.9999999999999998,-0.33333333333333337,0.8500000000000001,-0.33333333333333337,-0.7,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,1.0,1.0,-0.33333333333333326,-0.6874569855471433
4239,-0.7619047619047621,0,1.0,0.0,-0.3571428571428572,0.0,0.20000000000000018,1.0,-0.5,-0.5,-1.0,-0.42812006319115326,-0.33333333333333337,0.5714285714285716,1.0,-0.85,-0.33333333333333337,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.4354783207157604
4240,0.5714285714285712,0,1.0,0.0,0.9999999999999998,0.5,-0.6,-1.0,1.0,0.0,0.0,-0.8481305950500264,-0.33333333333333337,-0.1428571428571428,-1.0,-0.5,-0.33333333333333337,-0.8,-1.0,-0.6470588235294118,-0.33333333333333326,-1.0,1.0,1.0,0.3333333333333335,-0.24234342739160297
4241,-0.4285714285714288,0,1.0,1.0,-0.5,-0.5,1.0,1.0,-1.0,1.0,0.0,-0.433070036861506,-0.7777777777777778,0.4285714285714288,-0.33333333333333337,-0.44999999999999996,-0.33333333333333337,-0.44999999999999996,0.33333333333333326,-0.05882352941176472,1.0,1.0,0.3333333333333335,1.0,0.3333333333333335,-0.5503269098417065
4242,0.33333333333333304,1,1.0,1.0,-1.0,-0.5,0.20000000000000018,-1.0,-0.5,0.5,1.0,-0.08320168509741976,-0.7777777777777778,0.5714285714285716,-1.0,-0.55,-1.0,-0.55,-0.4666666666666667,-0.17647058823529416,0.3333333333333335,1.0,0.3333333333333335,1.0,0.3333333333333335,-0.18212319339297967
4243,0.04761904761904745,0,0.0,0.0,-0.6428571428571428,0.0,0.20000000000000018,1.0,-1.0,-1.0,0.0,-0.466245392311743,-0.7777777777777778,-0.2857142857142856,0.33333333333333326,0.10000000000000009,-0.33333333333333337,0.10000000000000009,0.46666666666666656,0.2941176470588236,-0.33333333333333326,-1.0,0.3333333333333335,-0.33333333333333326,-0.33333333333333326,0.48021335168616686
4244,0.5714285714285712,0,1.0,0.0,-0.5,0.5,-0.6,-1.0,1.0,1.0,1.0,-0.8482359136387573,-1.0,-0.857142857142857,-0.33333333333333337,-0.44999999999999996,-0.33333333333333337,-0.5,-0.8666666666666667,-1.0,0.3333333333333335,-1.0,0.3333333333333335,1.0,-0.9999999999999999,-0.055316586373020726
4245,-0.4285714285714288,0,1.0,0.0,-0.4285714285714286,0.0,-0.6,1.0,-1.0,0.0,-1.0,-0.1320695102685624,-0.7777777777777778,-0.857142857142857,1.0,-0.44999999999999996,-1.0,-0.44999999999999996,-0.7333333333333334,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,-0.33333333333333326,0.15872333103922953
4246,0.33333333333333304,0,0.0,0.0,-0.2142857142857143,-1.0,0.20000000000000018,1.0,-1.0,-0.5,0.0,-0.8878357030015798,-0.5555555555555556,-0.4285714285714284,-0.33333333333333337,0.050000000000000044,0.0,-0.5,0.19999999999999996,-0.4117647058823529,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,-0.2204060564349617
4247,-0.3333333333333335,0,1.0,1.0,0.0,0.0,-0.19999999999999996,1.0,-1.0,0.5,1.0,-0.03528172722485512,-0.7777777777777778,-0.5714285714285712,-1.0,-0.3999999999999999,1.0,-0.44999999999999996,-0.33333333333333337,-0.17647058823529416,-0.33333333333333326,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.2770991052993801
4248,0.714285714285714,0,1.0,0.0,0.7142857142857142,-1.0,0.20000000000000018,-1.0,-1.0,-0.5,0.0,-0.5949447077409163,1.0,1.0,-0.33333333333333337,-0.19999999999999996,-0.33333333333333337,-0.8,-1.0,-0.6470588235294118,-0.33333333333333326,1.0,-0.9999999999999999,0.3333333333333335,-0.9999999999999999,-0.21756710254645517
4249,-0.7142857142857144,0,1.0,1.0,-0.6428571428571428,-0.5,-0.19999999999999996,1.0,-0.5,0.5,0.0,-0.6758293838862559,-1.0,0.2857142857142856,1.0,-0.8,-0.6666666666666667,-0.85,-1.0,-0.7647058823529411,0.3333333333333335,1.0,-0.9999999999999999,0.3333333333333335,-0.33333333333333326,-0.7815726083964207
4250,-0.523809523809524,0,-1.0,1.0,-0.4285714285714286,0.5,0.20000000000000018,1.0,-0.5,-0.5,0.0,-0.8569773565034229,-0.7777777777777778,-0.7142857142857142,-1.0,-0.75,-0.33333333333333337,-0.75,-1.0,-0.5294117647058824,-0.33333333333333326,-1.0,-0.33333333333333326,0.3333333333333335,1.0,-0.3453200275292496
4251,0.9047619047619047,0,1.0,0.0,-0.5,0.5,-0.6,1.0,-0.5,0.75,1.0,-0.7932596103212217,-1.0,-0.5714285714285712,-1.0,0.9000000000000001,-0.33333333333333337,0.8500000000000001,-0.8666666666666667,-0.05882352941176472,1.0,-1.0,1.0,0.3333333333333335,-0.33333333333333326,-0.6773055746730898
4252,0.2380952380952377,0,-1.0,0.0,0.5714285714285714,-0.5,0.20000000000000018,-1.0,-1.0,0.5,0.0,0.9565034228541338,-0.11111111111111116,-0.2857142857142856,-1.0,-0.1499999999999999,0.0,-0.85,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,0.5102374397797664
